Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44,No,Travel_Rarely,200,Research & Development,29,masters_degree,Other,very_high,Male,32,high,two,Research Scientist,very_high,Single,4541,7744,1,No,25,Outstanding,meduim,zero,20,3,better,20,11,13,17
20,No,Travel_Rarely,654,Sales,21,bachelors_degree,Marketing,high,Male,43,very_high,one,Sales Representative,very_high,Single,2678,5050,1,No,17,Excellent,very_high,zero,2,2,better,2,1,2,2
46,No,Travel_Rarely,150,Research & Development,2,masters_degree,Technical Degree,very_high,Male,60,high,two,Manufacturing Director,very_high,Divorced,7379,17433,2,No,11,Excellent,high,one,12,3,good,6,3,1,4
42,No,Non-Travel,179,Human Resources,2,Doctorate,Medical,very_high,Male,79,very_high,two,Human Resources,low,Married,6272,12858,7,No,16,Excellent,low,one,10,3,best,4,3,0,3
60,No,Travel_Rarely,696,Sales,7,masters_degree,Marketing,meduim,Male,52,very_high,two,Sales Executive,very_high,Divorced,5220,10893,0,Yes,18,Excellent,meduim,one,12,3,better,11,7,1,9
32,No,Travel_Frequently,116,Research & Development,13,bachelors_degree,Other,high,Female,77,meduim,one,Laboratory Technician,meduim,Married,2743,7331,1,No,20,Outstanding,high,one,2,2,better,2,2,2,2
32,No,Travel_Frequently,1316,Research & Development,2,some_college,Life Sciences,very_high,Female,38,high,two,Research Scientist,high,Single,4998,2338,4,Yes,14,Excellent,very_high,zero,10,2,better,8,7,0,7
36,No,Travel_Rarely,363,Research & Development,1,bachelors_degree,Technical Degree,high,Female,77,low,three,Manufacturing Director,low,Divorced,10252,4235,2,Yes,21,Outstanding,high,one,17,2,better,7,7,7,7
33,No,Travel_Rarely,117,Research & Development,9,bachelors_degree,Medical,low,Male,60,high,one,Research Scientist,very_high,Married,2781,6311,0,No,13,Excellent,meduim,one,15,5,better,14,10,4,10
40,No,Travel_Rarely,107,Sales,10,bachelors_degree,Technical Degree,meduim,Female,84,meduim,two,Sales Executive,meduim,Divorced,6852,11591,7,No,12,Excellent,meduim,one,7,2,best,5,1,1,3
25,No,Travel_Rarely,1356,Sales,10,masters_degree,Life Sciences,high,Male,57,high,two,Sales Executive,very_high,Single,4950,20623,0,No,14,Excellent,meduim,zero,5,4,better,4,3,1,1
30,No,Travel_Rarely,1465,Research & Development,1,bachelors_degree,Medical,very_high,Male,63,high,one,Research Scientist,meduim,Married,3579,9369,0,Yes,21,Outstanding,low,one,12,2,better,11,9,5,7
42,No,Travel_Frequently,458,Research & Development,26,Doctorate,Medical,low,Female,60,high,three,Research Director,low,Married,13191,23281,3,Yes,17,Excellent,high,zero,20,6,better,1,0,0,0
35,No,Non-Travel,1212,Sales,8,some_college,Marketing,high,Female,78,meduim,three,Sales Executive,very_high,Married,10377,13755,4,Yes,11,Excellent,meduim,one,16,6,good,13,2,4,12
27,No,Travel_Rarely,1103,Research & Development,14,bachelors_degree,Life Sciences,low,Male,42,high,one,Research Scientist,low,Married,2235,14377,1,Yes,14,Excellent,very_high,two,9,3,good,9,7,6,8
54,No,Travel_Frequently,966,Research & Development,1,masters_degree,Life Sciences,very_high,Female,53,high,three,Manufacturing Director,high,Divorced,10502,9659,7,No,17,Excellent,low,one,33,2,bad,5,4,1,4
44,No,Travel_Rarely,1117,Research & Development,2,no_college,Life Sciences,low,Female,72,very_high,one,Research Scientist,very_high,Married,2011,19982,1,No,13,Excellent,very_high,one,10,5,better,10,5,7,7
19,Yes,Non-Travel,504,Research & Development,10,bachelors_degree,Medical,low,Female,96,meduim,one,Research Scientist,meduim,Single,1859,6148,1,Yes,25,Outstanding,meduim,zero,1,2,best,1,1,0,0
29,No,Travel_Rarely,1010,Research & Development,1,bachelors_degree,Life Sciences,low,Female,97,high,one,Research Scientist,very_high,Divorced,3760,5598,1,No,15,Excellent,low,three,3,5,better,3,2,1,2
54,No,Travel_Rarely,685,Research & Development,3,bachelors_degree,Life Sciences,very_high,Male,85,high,four,Research Director,very_high,Married,17779,23474,3,No,14,Excellent,low,zero,36,2,better,10,9,0,9
31,No,Travel_Rarely,1332,Research & Development,11,some_college,Medical,high,Male,80,high,two,Healthcare Representative,low,Married,6833,17089,1,Yes,12,Excellent,very_high,zero,6,2,good,6,5,0,1
31,No,Travel_Rarely,1062,Research & Development,24,bachelors_degree,Medical,high,Female,96,meduim,two,Healthcare Representative,low,Single,6812,17198,1,No,19,Excellent,meduim,zero,10,2,better,10,9,1,8
59,No,Travel_Rarely,326,Sales,3,bachelors_degree,Life Sciences,high,Female,48,meduim,two,Sales Executive,very_high,Single,5171,16490,5,No,17,Excellent,very_high,zero,13,2,better,6,1,0,5
43,No,Travel_Rarely,920,Research & Development,3,bachelors_degree,Life Sciences,high,Male,96,low,five,Research Director,very_high,Married,19740,18625,3,No,14,Excellent,meduim,one,25,2,better,8,7,0,7
49,No,Travel_Rarely,1098,Research & Development,4,some_college,Medical,low,Male,85,meduim,five,Manager,high,Married,18711,12124,2,No,13,Excellent,high,one,23,2,best,1,0,0,0
36,No,Travel_Frequently,469,Research & Development,3,bachelors_degree,Technical Degree,high,Male,46,high,one,Research Scientist,meduim,Married,3692,9256,1,No,12,Excellent,high,zero,12,2,good,11,10,0,7
48,No,Travel_Rarely,969,Research & Development,2,some_college,Technical Degree,very_high,Male,76,very_high,one,Laboratory Technician,meduim,Single,2559,16620,5,No,11,Excellent,high,zero,7,4,good,1,0,0,0
27,No,Travel_Rarely,1167,Research & Development,4,some_college,Life Sciences,low,Male,76,high,one,Research Scientist,high,Divorced,2517,3208,1,No,11,Excellent,meduim,three,5,2,better,5,3,0,3
29,No,Travel_Rarely,1329,Research & Development,7,bachelors_degree,Life Sciences,high,Male,82,high,two,Healthcare Representative,very_high,Divorced,6623,4204,1,Yes,11,Excellent,meduim,two,6,2,better,6,0,1,0
48,No,Travel_Rarely,715,Research & Development,1,bachelors_degree,Life Sciences,very_high,Male,76,meduim,five,Research Director,very_high,Single,18265,8733,6,No,12,Excellent,high,zero,25,3,best,1,0,0,0
29,No,Travel_Rarely,694,Research & Development,1,bachelors_degree,Life Sciences,very_high,Female,87,meduim,four,Research Director,very_high,Divorced,16124,3423,3,No,14,Excellent,meduim,two,9,2,good,7,7,1,7
34,No,Travel_Rarely,1320,Research & Development,20,bachelors_degree,Technical Degree,high,Female,89,very_high,one,Research Scientist,high,Married,2585,21643,0,No,17,Excellent,very_high,zero,2,5,good,1,0,0,0
44,No,Travel_Rarely,1099,Sales,5,bachelors_degree,Marketing,meduim,Male,88,high,five,Manager,meduim,Married,18213,8751,7,No,11,Excellent,high,one,26,5,better,22,9,3,10
33,No,Travel_Rarely,536,Sales,10,Doctorate,Marketing,very_high,Male,82,very_high,three,Sales Executive,high,Divorced,8380,21708,0,Yes,14,Excellent,very_high,two,10,3,better,9,8,0,8
19,No,Travel_Rarely,265,Research & Development,25,bachelors_degree,Life Sciences,meduim,Female,57,very_high,one,Research Scientist,very_high,Single,2994,21221,1,Yes,12,Excellent,very_high,zero,1,2,better,1,0,0,1
23,No,Travel_Rarely,373,Research & Development,1,some_college,Life Sciences,very_high,Male,47,high,one,Research Scientist,high,Married,1223,16901,1,No,22,Outstanding,very_high,one,1,2,better,1,0,0,1
25,Yes,Travel_Frequently,599,Sales,24,no_college,Life Sciences,high,Male,73,low,one,Sales Representative,very_high,Single,1118,8040,1,Yes,14,Excellent,very_high,zero,1,4,better,1,0,1,0
26,No,Travel_Rarely,583,Research & Development,4,some_college,Life Sciences,high,Male,53,high,one,Research Scientist,very_high,Single,2875,9973,1,Yes,20,Outstanding,meduim,zero,8,2,good,8,5,2,2
45,Yes,Travel_Rarely,1449,Sales,2,bachelors_degree,Marketing,low,Female,94,low,five,Manager,meduim,Single,18824,2493,2,Yes,16,Excellent,low,zero,26,2,better,24,10,1,11
55,No,Non-Travel,177,Research & Development,8,no_college,Medical,very_high,Male,37,meduim,four,Healthcare Representative,meduim,Divorced,13577,25592,1,Yes,15,Excellent,very_high,one,34,3,better,33,9,15,0
21,Yes,Travel_Frequently,251,Research & Development,10,some_college,Life Sciences,low,Female,45,meduim,one,Laboratory Technician,high,Single,2625,25308,1,No,20,Outstanding,high,zero,2,2,bad,2,2,2,2
46,No,Travel_Rarely,168,Sales,4,some_college,Marketing,very_high,Female,33,meduim,five,Manager,meduim,Married,18789,9946,2,No,14,Excellent,high,one,26,2,better,11,4,0,8
34,No,Travel_Rarely,131,Sales,2,bachelors_degree,Marketing,high,Female,86,high,two,Sales Executive,low,Single,4538,6039,0,Yes,12,Excellent,very_high,zero,4,3,better,3,2,0,2
51,No,Travel_Frequently,237,Sales,9,bachelors_degree,Life Sciences,very_high,Male,83,high,five,Manager,meduim,Divorced,19847,19196,4,Yes,24,Outstanding,low,one,31,5,good,29,10,11,10
59,No,Travel_Rarely,1429,Research & Development,18,masters_degree,Medical,very_high,Male,67,high,three,Manufacturing Director,very_high,Single,10512,20002,6,No,12,Excellent,very_high,zero,25,6,good,9,7,5,4
34,No,Travel_Frequently,135,Research & Development,19,bachelors_degree,Medical,high,Female,46,high,two,Laboratory Technician,meduim,Divorced,4444,22534,4,No,13,Excellent,high,two,15,2,best,11,8,5,10
28,No,Travel_Frequently,791,Research & Development,1,masters_degree,Medical,very_high,Male,44,high,one,Laboratory Technician,high,Single,2154,6842,0,Yes,11,Excellent,high,zero,5,2,good,4,2,0,2
44,No,Travel_Rarely,1199,Research & Development,4,some_college,Life Sciences,high,Male,92,very_high,five,Manager,low,Divorced,19190,17477,1,No,14,Excellent,very_high,two,26,4,good,25,9,14,13
34,No,Travel_Frequently,648,Human Resources,11,bachelors_degree,Life Sciences,high,Male,56,meduim,two,Human Resources,meduim,Married,4490,21833,4,No,11,Excellent,very_high,two,14,5,best,10,9,1,8
35,No,Travel_Rarely,735,Research & Development,6,no_college,Life Sciences,high,Male,66,high,one,Research Scientist,high,Married,3506,6020,0,Yes,14,Excellent,very_high,zero,4,3,better,3,2,2,2
42,No,Travel_Rarely,603,Research & Development,7,masters_degree,Medical,meduim,Female,78,very_high,two,Research Scientist,meduim,Married,2372,5628,6,Yes,16,Excellent,very_high,zero,18,2,better,1,0,0,0
43,No,Travel_Rarely,531,Sales,4,masters_degree,Marketing,very_high,Female,56,meduim,three,Sales Executive,very_high,Single,10231,20364,3,No,14,Excellent,very_high,zero,23,3,best,21,7,15,17
36,No,Travel_Rarely,429,Research & Development,2,masters_degree,Life Sciences,high,Female,53,high,two,Manufacturing Director,meduim,Single,5410,2323,9,Yes,11,Excellent,very_high,zero,18,2,better,16,14,5,12
44,Yes,Travel_Rarely,621,Research & Development,15,bachelors_degree,Medical,low,Female,73,high,three,Healthcare Representative,very_high,Married,7978,14075,1,No,11,Excellent,very_high,one,10,2,better,10,7,0,5
28,No,Travel_Frequently,193,Research & Development,2,bachelors_degree,Life Sciences,very_high,Male,52,meduim,one,Laboratory Technician,very_high,Married,3867,14222,1,Yes,12,Excellent,meduim,one,2,2,better,2,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,some_college,Medical,meduim,Female,40,meduim,one,Laboratory Technician,high,Single,2838,4257,0,No,14,Excellent,meduim,zero,8,6,good,7,0,7,7
30,No,Non-Travel,879,Research & Development,9,some_college,Medical,high,Female,72,high,two,Manufacturing Director,high,Single,4695,12858,7,Yes,18,Excellent,high,zero,10,3,better,8,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,bachelors_degree,Technical Degree,meduim,Female,39,high,one,Laboratory Technician,high,Divorced,3339,17285,3,Yes,13,Excellent,low,two,10,2,better,7,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,bachelors_degree,Technical Degree,very_high,Male,84,high,one,Research Scientist,low,Single,2080,4732,2,No,11,Excellent,meduim,zero,5,2,good,3,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,bachelors_degree,Medical,very_high,Female,40,high,one,Research Scientist,meduim,Single,2096,18830,1,No,18,Excellent,very_high,zero,2,3,good,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,bachelors_degree,Medical,high,Male,56,very_high,two,Sales Executive,very_high,Married,6209,11693,1,No,15,Excellent,high,two,10,4,best,10,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,bachelors_degree,Medical,meduim,Female,83,high,five,Manager,meduim,Single,18061,13035,3,No,22,Outstanding,high,zero,22,4,better,0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,masters_degree,Medical,high,Female,94,meduim,four,Manager,meduim,Divorced,17123,17334,6,Yes,13,Excellent,very_high,two,21,4,better,19,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,masters_degree,Life Sciences,low,Male,88,high,one,Research Scientist,high,Divorced,2372,26076,1,No,12,Excellent,very_high,two,2,3,better,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,some_college,Life Sciences,very_high,Male,79,high,two,Laboratory Technician,high,Married,4883,22845,1,No,18,Excellent,low,one,10,3,better,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,bachelors_degree,Medical,high,Male,93,high,one,Research Scientist,low,Single,3904,22154,0,No,13,Excellent,low,zero,6,2,better,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,bachelors_degree,Technical Degree,low,Female,48,meduim,two,Laboratory Technician,very_high,Married,4627,23631,0,No,12,Excellent,low,one,10,6,better,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,masters_degree,Technical Degree,very_high,Female,63,high,three,Healthcare Representative,high,Married,7094,5747,3,No,12,Excellent,low,zero,10,0,better,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,some_college,Life Sciences,very_high,Female,44,high,one,Human Resources,low,Single,3423,22957,6,No,12,Excellent,high,zero,10,3,best,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,bachelors_degree,Life Sciences,high,Female,55,low,two,Laboratory Technician,very_high,Married,6674,16392,0,No,11,Excellent,low,three,10,6,better,9,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,bachelors_degree,Life Sciences,very_high,Female,43,high,four,Research Director,low,Married,16880,22422,4,Yes,11,Excellent,meduim,zero,25,2,better,3,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,masters_degree,Marketing,very_high,Male,57,meduim,three,Sales Executive,meduim,Single,9094,17235,2,Yes,12,Excellent,high,zero,9,2,better,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,bachelors_degree,Life Sciences,meduim,Male,64,high,three,Sales Executive,meduim,Single,8446,21534,9,Yes,19,Excellent,high,zero,10,2,good,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,masters_degree,Medical,meduim,Female,95,high,three,Manager,low,Married,11916,25927,1,Yes,23,Outstanding,very_high,two,9,2,better,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,some_college,Life Sciences,low,Male,32,high,two,Manufacturing Director,high,Single,4534,13352,0,No,11,Excellent,low,zero,9,6,better,8,7,1,7
31,No,Non-Travel,587,Sales,2,masters_degree,Life Sciences,very_high,Female,57,high,three,Sales Executive,high,Divorced,9852,8935,1,Yes,19,Excellent,low,one,10,5,good,10,8,9,6
41,No,Non-Travel,256,Sales,10,some_college,Medical,high,Male,40,low,two,Sales Executive,meduim,Single,6151,22074,1,No,13,Excellent,low,zero,19,4,better,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,bachelors_degree,Life Sciences,very_high,Female,54,high,one,Sales Representative,meduim,Single,2302,8319,1,Yes,11,Excellent,low,zero,3,2,best,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,bachelors_degree,Life Sciences,low,Male,89,high,one,Laboratory Technician,low,Married,2362,14669,4,No,12,Excellent,high,zero,10,4,best,3,2,1,2
42,No,Non-Travel,495,Research & Development,2,no_college,Life Sciences,high,Male,37,high,four,Manager,high,Married,17861,26582,0,Yes,13,Excellent,very_high,zero,21,3,good,20,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,some_college,Medical,very_high,Female,58,low,five,Manager,high,Married,19187,6992,4,No,14,Excellent,very_high,one,23,5,better,19,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,masters_degree,Life Sciences,very_high,Male,99,high,five,Manager,meduim,Single,19717,4022,6,No,14,Excellent,low,zero,36,4,better,7,3,7,7
40,No,Non-Travel,458,Research & Development,16,some_college,Life Sciences,high,Male,74,high,one,Research Scientist,high,Divorced,3544,8532,9,No,16,Excellent,meduim,one,6,0,better,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,bachelors_degree,Life Sciences,very_high,Male,86,high,three,Healthcare Representative,very_high,Divorced,8500,5494,0,No,11,Excellent,very_high,one,10,0,good,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,bachelors_degree,Life Sciences,high,Male,98,high,two,Research Scientist,very_high,Single,4661,22455,1,No,13,Excellent,high,zero,9,4,better,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,bachelors_degree,Marketing,high,Female,66,high,two,Sales Executive,low,Divorced,4103,4297,0,No,17,Excellent,very_high,one,10,2,better,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,masters_degree,Life Sciences,high,Male,87,high,two,Research Scientist,high,Single,4249,2690,1,Yes,11,Excellent,meduim,zero,9,3,better,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,bachelors_degree,Life Sciences,high,Male,84,high,four,Manager,meduim,Divorced,14026,17588,1,Yes,11,Excellent,meduim,one,33,2,better,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,some_college,Life Sciences,meduim,Female,31,high,two,Sales Executive,low,Divorced,6893,19461,3,No,15,Excellent,very_high,one,11,3,better,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,some_college,Medical,high,Female,66,high,two,Sales Executive,low,Single,6125,23553,1,No,12,Excellent,very_high,zero,10,6,best,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,no_college,Medical,very_high,Male,67,high,one,Laboratory Technician,very_high,Married,3669,9075,3,No,11,Excellent,high,three,7,6,good,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,masters_degree,Medical,high,Female,53,meduim,three,Manufacturing Director,low,Married,10008,12023,7,Yes,14,Excellent,very_high,zero,31,0,good,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,masters_degree,Life Sciences,meduim,Male,88,high,one,Laboratory Technician,meduim,Married,2387,6762,3,No,22,Outstanding,high,one,7,3,better,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,bachelors_degree,Marketing,low,Female,83,very_high,two,Sales Executive,low,Married,4639,2261,2,No,16,Excellent,very_high,one,17,2,good,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,bachelors_degree,Life Sciences,very_high,Male,54,high,three,Manufacturing Director,very_high,Single,7898,18706,1,No,11,Excellent,high,zero,11,2,better,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,bachelors_degree,Medical,high,Female,98,very_high,one,Sales Representative,very_high,Married,2534,6527,8,No,14,Excellent,meduim,one,5,4,better,1,0,0,0
